[Debug 07:29:41.652] LinkProvider: compute - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:47.074] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:47.075] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:47.373] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:47.373] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:48.173] LinkProvider: compute - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:49.147] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:49.147] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:49.686] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:49.686] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:50.748] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:50.749] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:51.768] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:51.768] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 07:29:52.575] LinkProvider: compute - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 08:01:38.152] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 08:01:39.917] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 08:01:39.918] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 08:01:40.242] MdFoldingProvider: provideFoldingRanges - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 08:01:40.242] TableOfContentsProvider: create - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Debug 08:01:41.046] LinkProvider: compute - vscode-notebook-cell:/home/eragon/repos/fluves/pyiotdataflow/notebooks/hydromet.ipynb#X16sZmlsZQ%3D%3D
[Trace 08:37:36.951] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/docs/mqtt_downlink.md
[Trace 08:37:36.955] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/tests/downlink/README.md
[Trace 08:37:36.957] VsCodeClientWorkspace: onDidChangeWatchedFiles: 2: file:///home/eragon/repos/fluves/pyiotdataflow/README.md
[Trace 08:37:36.960] VsCodeClientWorkspace: onDidChangeWatchedFiles: 2: file:///home/eragon/repos/fluves/pyiotdataflow/docs/airtable.md
[Trace 08:37:36.963] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/bausch.md
[Trace 08:37:36.963] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/keller.md
[Trace 08:37:36.963] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/sensors.md
[Trace 08:37:36.963] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/hydromet.md
[Trace 08:43:36.287] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/docs/bausch.md
[Trace 08:43:36.313] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/docs/hydromet.md
[Trace 08:43:36.326] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/docs/keller.md
[Trace 08:43:36.347] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/docs/sensors.md
[Trace 08:43:36.350] VsCodeClientWorkspace: onDidChangeWatchedFiles: 2: file:///home/eragon/repos/fluves/pyiotdataflow/README.md
[Trace 08:43:36.353] VsCodeClientWorkspace: onDidChangeWatchedFiles: 2: file:///home/eragon/repos/fluves/pyiotdataflow/docs/airtable.md
[Trace 08:43:36.357] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/mqtt_downlink.md
[Trace 08:45:07.761] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/docs/mqtt_downlink.md
[Trace 08:45:07.768] VsCodeClientWorkspace: onDidChangeWatchedFiles: 1: file:///home/eragon/repos/fluves/pyiotdataflow/tests/downlink/README.md
[Trace 08:45:07.768] VsCodeClientWorkspace: onDidChangeWatchedFiles: 2: file:///home/eragon/repos/fluves/pyiotdataflow/README.md
[Trace 08:45:07.776] VsCodeClientWorkspace: onDidChangeWatchedFiles: 2: file:///home/eragon/repos/fluves/pyiotdataflow/docs/airtable.md
[Trace 08:45:07.782] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/bausch.md
[Trace 08:45:07.782] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/keller.md
[Trace 08:45:07.782] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/sensors.md
[Trace 08:45:07.782] VsCodeClientWorkspace: onDidChangeWatchedFiles: 3: file:///home/eragon/repos/fluves/pyiotdataflow/docs/hydromet.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/notes.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/notes.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/docs/mqtt_downlink.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/docs/mqtt_downlink.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/docs/airtable.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/docs/airtable.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/docs/all_things_talk.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/docs/all_things_talk.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/http/README.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/http/README.md
[Debug 09:37:03.062] DocumentSymbolProvider: provideDocumentSymbolInformation - file:///home/eragon/repos/fluves/pyiotdataflow/sql/draft.md
[Debug 09:37:03.062] TableOfContentsProvider: create - file:///home/eragon/repos/fluves/pyiotdataflow/sql/draft.md
